期號,開獎日期,週,天干,地支,節氣,球1,球2,球3,球4,球5
113024.0,2024/1/27,週六,庚,寅,T7,1.0,8.0,9.0,30.0,35.0
113025.0,2024/1/29,週一,壬,辰,T9,1.0,3.0,18.0,22.0,28.0
113026.0,2024/1/30,週二,癸,巳,T10,3.0,11.0,21.0,23.0,36.0
113027.0,2024/1/31,週三,甲,午,T11,6.0,10.0,21.0,32.0,38.0
113028.0,2024/2/1,週四,乙,未,T12,10.0,17.0,19.0,29.0,37.0
113029.0,2024/2/2,週五,丙,申,T13,10.0,22.0,26.0,32.0,33.0
113030.0,2024/2/3,週六,丁,酉,T14,14.0,20.0,21.0,23.0,34.0
113031.0,2024/2/5,週一,己,亥,S1,12.0,15.0,16.0,23.0,28.0
113032.0,2024/2/6,週二,庚,子,S2,6.0,13.0,16.0,32.0,39.0
113033.0,2024/2/7,週三,辛,丑,S3,6.0,11.0,15.0,28.0,31.0
113034.0,2024/2/8,週四,壬,寅,S4,20.0,25.0,31.0,35.0,38.0
113035.0,2024/2/9,週五,癸,卯,S5,6.0,20.0,22.0,36.0,37.0
113036.0,2024/2/10,週六,甲,辰,S6,3.0,18.0,19.0,21.0,22.0
113037.0,2024/2/12,週一,丙,午,S8,6.0,8.0,22.0,29.0,38.0
113038.0,2024/2/13,週二,丁,未,S9,23.0,24.0,28.0,30.0,31.0
113039.0,2024/2/14,週三,戊,申,S10,4.0,16.0,27.0,30.0,37.0
113040.0,2024/2/15,週四,己,酉,S11,2.0,4.0,15.0,17.0,30.0
113041.0,2024/2/16,週五,庚,戌,S12,7.0,11.0,16.0,34.0,36.0
113042.0,2024/2/17,週六,辛,亥,S13,12.0,18.0,31.0,38.0,39.0
113043.0,2024/2/19,週一,癸,丑,T0,5.0,9.0,17.0,24.0,25.0
113044.0,2024/2/20,週二,甲,寅,T1,21.0,26.0,29.0,30.0,34.0
113045.0,2024/2/21,週三,乙,卯,T2,1.0,3.0,4.0,35.0,37.0
113046.0,2024/2/22,週四,丙,辰,T3,3.0,5.0,12.0,15.0,33.0
113047.0,2024/2/23,週五,丁,巳,T4,1.0,3.0,15.0,18.0,35.0
113048.0,2024/2/24,週六,戊,午,T5,2.0,7.0,10.0,15.0,33.0
113049.0,2024/2/26,週一,庚,申,T7,23.0,25.0,29.0,31.0,32.0
113050.0,2024/2/27,週二,辛,酉,T8,11.0,27.0,30.0,31.0,38.0
113051.0,2024/2/28,週三,壬,戌,T9,7.0,14.0,28.0,29.0,38.0
113052.0,2024/2/29,週四,癸,亥,T10,7.0,15.0,22.0,26.0,37.0
113053.0,2024/3/1,週五,甲,子,T11,5.0,12.0,13.0,21.0,36.0
113054.0,2024/3/2,週六,乙,丑,T12,17.0,19.0,29.0,36.0,37.0
113055.0,2024/3/4,週一,丁,卯,T14,1.0,3.0,5.0,19.0,38.0
113056.0,2024/3/5,週二,戊,辰,S0,26.0,34.0,36.0,37.0,39.0
113057.0,2024/3/6,週三,己,巳,S1,9.0,19.0,23.0,36.0,38.0
113058.0,2024/3/7,週四,庚,午,S2,2.0,6.0,20.0,23.0,36.0
113059.0,2024/3/8,週五,辛,未,S3,8.0,11.0,15.0,20.0,36.0
113060.0,2024/3/9,週六,壬,申,S4,5.0,10.0,27.0,37.0,38.0
113061.0,2024/3/11,週一,甲,戌,S6,2.0,8.0,16.0,18.0,36.0
113062.0,2024/3/12,週二,乙,亥,S7,12.0,21.0,23.0,38.0,39.0
113063.0,2024/3/13,週三,丙,子,S8,8.0,12.0,22.0,35.0,36.0
113064.0,2024/3/14,週四,丁,丑,S9,18.0,19.0,22.0,26.0,28.0
113065.0,2024/3/15,週五,戊,寅,S10,7.0,8.0,9.0,14.0,34.0
113066.0,2024/3/16,週六,己,卯,S11,2.0,6.0,16.0,27.0,39.0
113067.0,2024/3/18,週一,辛,巳,S13,11.0,16.0,18.0,19.0,25.0
113068.0,2024/3/19,週二,壬,午,S14,10.0,16.0,26.0,38.0,39.0
113069.0,2024/3/20,週三,癸,未,T0,5.0,24.0,29.0,34.0,35.0
113070.0,2024/3/21,週四,甲,申,T1,1.0,2.0,4.0,13.0,27.0
113071.0,2024/3/22,週五,乙,酉,T2,7.0,11.0,12.0,24.0,38.0
113072.0,2024/3/23,週六,丙,戌,T3,7.0,17.0,27.0,28.0,33.0
113073.0,2024/3/25,週一,戊,子,T5,4.0,11.0,20.0,34.0,36.0
113074.0,2024/3/26,週二,己,丑,T6,5.0,7.0,30.0,35.0,38.0
113075.0,2024/3/27,週三,庚,寅,T7,10.0,21.0,23.0,27.0,30.0
113076.0,2024/3/28,週四,辛,卯,T8,1.0,10.0,16.0,26.0,29.0
113077.0,2024/3/29,週五,壬,辰,T9,11.0,12.0,18.0,23.0,24.0
113078.0,2024/3/30,週六,癸,巳,T10,2.0,12.0,15.0,24.0,35.0
113079.0,2024/4/1,週一,乙,未,T12,5.0,9.0,14.0,20.0,33.0
113080.0,2024/4/2,週二,丙,申,T13,4.0,10.0,12.0,23.0,26.0
113081.0,2024/4/3,週三,丁,酉,T14,1.0,3.0,6.0,21.0,27.0
113082.0,2024/4/4,週四,戊,戌,S0,8.0,14.0,22.0,27.0,35.0
113083.0,2024/4/5,週五,己,亥,S1,1.0,13.0,31.0,34.0,35.0
113084.0,2024/4/6,週六,庚,子,S2,4.0,7.0,15.0,22.0,30.0
113085.0,2024/4/8,週一,壬,寅,S4,3.0,9.0,21.0,27.0,36.0
113086.0,2024/4/9,週二,癸,卯,S5,12.0,21.0,24.0,25.0,39.0
113087.0,2024/4/10,週三,甲,辰,S6,2.0,3.0,21.0,26.0,30.0
113088.0,2024/4/11,週四,乙,巳,S7,13.0,15.0,18.0,19.0,33.0
113089.0,2024/4/12,週五,丙,午,S8,1.0,3.0,10.0,14.0,31.0
113090.0,2024/4/13,週六,丁,未,S9,1.0,2.0,9.0,19.0,31.0
113091.0,2024/4/15,週一,己,酉,S11,3.0,9.0,10.0,13.0,17.0
113092.0,2024/4/16,週二,庚,戌,S12,6.0,17.0,21.0,26.0,28.0
113093.0,2024/4/17,週三,辛,亥,S13,15.0,28.0,35.0,36.0,39.0
113094.0,2024/4/18,週四,壬,子,S14,6.0,13.0,15.0,25.0,28.0
113095.0,2024/4/19,週五,癸,丑,S15,2.0,10.0,21.0,22.0,38.0
113096.0,2024/4/20,週六,甲,寅,T1,3.0,12.0,20.0,34.0,35.0
113097.0,2024/4/22,週一,丙,辰,T3,6.0,14.0,20.0,28.0,35.0
113098.0,2024/4/23,週二,丁,巳,T4,17.0,18.0,32.0,35.0,37.0
113099.0,2024/4/24,週三,戊,午,T5,3.0,6.0,10.0,17.0,28.0
113100.0,2024/4/25,週四,己,未,T6,16.0,20.0,21.0,22.0,25.0
113101.0,2024/4/26,週五,庚,申,T7,10.0,14.0,25.0,31.0,36.0
113102.0,2024/4/27,週六,辛,酉,T8,9.0,15.0,22.0,34.0,36.0
113103.0,2024/4/29,週一,癸,亥,T10,4.0,10.0,12.0,21.0,27.0
113104.0,2024/4/30,週二,甲,子,T11,3.0,7.0,12.0,17.0,37.0
113105.0,2024/5/1,週三,乙,丑,T12,9.0,24.0,32.0,36.0,39.0
113106.0,2024/5/2,週四,丙,寅,T13,3.0,6.0,13.0,28.0,35.0
113107.0,2024/5/3,週五,丁,卯,T14,5.0,6.0,11.0,16.0,37.0
113108.0,2024/5/4,週六,戊,辰,T15,2.0,7.0,13.0,18.0,28.0
113109.0,2024/5/6,週一,庚,午,S1,12.0,28.0,31.0,35.0,39.0
113110.0,2024/5/7,週二,辛,未,S2,4.0,9.0,18.0,25.0,39.0
113111.0,2024/5/8,週三,壬,申,S3,12.0,13.0,16.0,26.0,37.0
113112.0,2024/5/9,週四,癸,酉,S4,5.0,6.0,11.0,31.0,35.0
113113.0,2024/5/10,週五,甲,戌,S5,1.0,12.0,31.0,38.0,39.0
113114.0,2024/5/11,週六,乙,亥,S6,1.0,7.0,11.0,15.0,29.0
113115.0,2024/5/13,週一,丁,丑,S8,4.0,14.0,33.0,36.0,37.0
113116.0,2024/5/14,週二,戊,寅,S9,7.0,11.0,18.0,20.0,22.0
113117.0,2024/5/15,週三,己,卯,S10,4.0,6.0,14.0,26.0,33.0
113118.0,2024/5/16,週四,庚,辰,S11,9.0,10.0,21.0,33.0,35.0
113119.0,2024/5/17,週五,辛,巳,S12,14.0,19.0,27.0,30.0,38.0
113120.0,2024/5/18,週六,壬,午,S13,5.0,10.0,11.0,32.0,37.0
113121.0,2024/5/20,週一,甲,申,S15,3.0,5.0,28.0,32.0,34.0
113122.0,2024/5/21,週二,乙,酉,T1,1.0,3.0,16.0,24.0,31.0
113123.0,2024/5/22,週三,丙,戌,T2,11.0,13.0,15.0,23.0,29.0
113124.0,2024/5/23,週四,丁,亥,T3,14.0,23.0,26.0,27.0,34.0
113125.0,2024/5/24,週五,戊,子,T4,5.0,16.0,22.0,26.0,39.0
113126.0,2024/5/25,週六,己,丑,T5,1.0,15.0,32.0,34.0,38.0
113127.0,2024/5/27,週一,辛,卯,T7,5.0,13.0,14.0,17.0,24.0
113128.0,2024/5/28,週二,壬,辰,T8,16.0,23.0,29.0,36.0,39.0
113129.0,2024/5/29,週三,癸,巳,T9,1.0,7.0,9.0,20.0,32.0
113130.0,2024/5/30,週四,甲,午,T10,2.0,9.0,32.0,36.0,37.0
113131.0,2024/5/31,週五,乙,未,T11,8.0,12.0,13.0,23.0,36.0
113132.0,2024/6/1,週六,丙,申,T12,4.0,20.0,24.0,28.0,38.0
113133.0,2024/6/3,週一,戊,戌,T14,6.0,10.0,21.0,24.0,31.0
113134.0,2024/6/4,週二,己,亥,T15,7.0,11.0,17.0,23.0,25.0
113135.0,2024/6/5,週三,庚,子,S0,3.0,4.0,6.0,14.0,20.0
113136.0,2024/6/6,週四,辛,丑,S1,3.0,11.0,20.0,21.0,36.0
113137.0,2024/6/7,週五,壬,寅,S2,1.0,4.0,27.0,34.0,35.0
113138.0,2024/6/8,週六,癸,卯,S3,11.0,19.0,24.0,31.0,32.0
113139.0,2024/6/10,週一,乙,巳,S5,18.0,19.0,30.0,33.0,38.0
113140.0,2024/6/11,週二,丙,午,S6,3.0,13.0,26.0,32.0,34.0
113141.0,2024/6/12,週三,丁,未,S7,14.0,19.0,20.0,29.0,32.0
113142.0,2024/6/13,週四,戊,申,S8,3.0,12.0,17.0,30.0,38.0
113143.0,2024/6/14,週五,己,酉,S9,1.0,2.0,17.0,20.0,37.0
113144.0,2024/6/15,週六,庚,戌,S10,5.0,8.0,35.0,36.0,37.0
113145.0,2024/6/17,週一,壬,子,S12,2.0,8.0,26.0,32.0,34.0
113146.0,2024/6/18,週二,癸,丑,S13,2.0,9.0,15.0,29.0,38.0
113147.0,2024/6/19,週三,甲,寅,S14,2.0,10.0,11.0,14.0,22.0
113148.0,2024/6/20,週四,乙,卯,S15,12.0,13.0,16.0,20.0,32.0
113149.0,2024/6/21,週五,丙,辰,T0,10.0,12.0,15.0,16.0,23.0
113150.0,2024/6/22,週六,丁,巳,T1,1.0,21.0,22.0,25.0,27.0
113151.0,2024/6/24,週一,己,未,T3,3.0,13.0,17.0,32.0,39.0
113152.0,2024/6/25,週二,庚,申,T4,25.0,26.0,32.0,36.0,37.0
113153.0,2024/6/26,週三,辛,酉,T5,2.0,21.0,37.0,38.0,39.0
113154.0,2024/6/27,週四,壬,戌,T6,15.0,18.0,27.0,28.0,31.0
113155.0,2024/6/28,週五,癸,亥,T7,12.0,16.0,25.0,27.0,39.0
113156.0,2024/6/29,週六,甲,子,T8,2.0,17.0,26.0,33.0,35.0
113157.0,2024/7/1,週一,丙,寅,T10,8.0,11.0,17.0,19.0,23.0
113158.0,2024/7/2,週二,丁,卯,T11,3.0,15.0,16.0,20.0,22.0
113159.0,2024/7/3,週三,戊,辰,T12,4.0,20.0,25.0,33.0,34.0
113160.0,2024/7/4,週四,己,巳,T13,9.0,12.0,15.0,26.0,33.0
113161.0,2024/7/5,週五,庚,午,T14,17.0,18.0,23.0,24.0,28.0
113162.0,2024/7/6,週六,辛,未,T15,4.0,21.0,24.0,33.0,35.0
113163.0,2024/7/8,週一,癸,酉,S2,11.0,17.0,20.0,22.0,29.0
113164.0,2024/7/9,週二,甲,戌,S3,2.0,13.0,31.0,33.0,36.0
113165.0,2024/7/10,週三,乙,亥,S4,1.0,9.0,14.0,31.0,33.0
113166.0,2024/7/11,週四,丙,子,S5,1.0,2.0,13.0,23.0,37.0
113167.0,2024/7/12,週五,丁,丑,S6,8.0,17.0,18.0,19.0,36.0
113168.0,2024/7/13,週六,戊,寅,S7,16.0,21.0,23.0,29.0,30.0
113169.0,2024/7/15,週一,庚,辰,S9,1.0,19.0,22.0,25.0,37.0
113170.0,2024/7/16,週二,辛,巳,S10,7.0,24.0,26.0,34.0,36.0
113171.0,2024/7/17,週三,壬,午,S11,8.0,10.0,26.0,28.0,37.0
113172.0,2024/7/18,週四,癸,未,S12,5.0,17.0,24.0,33.0,34.0
113173.0,2024/7/19,週五,甲,申,S13,14.0,19.0,24.0,30.0,36.0
113174.0,2024/7/20,週六,乙,酉,S14,1.0,11.0,27.0,29.0,31.0
113175.0,2024/7/22,週一,丁,亥,T0,6.0,20.0,26.0,30.0,34.0
113176.0,2024/7/23,週二,戊,子,T1,7.0,11.0,12.0,37.0,38.0
113177.0,2024/7/24,週三,己,丑,T2,2.0,3.0,21.0,23.0,34.0
113178.0,2024/7/25,週四,庚,寅,T3,1.0,9.0,17.0,18.0,39.0
113179.0,2024/7/26,週五,辛,卯,T4,11.0,12.0,18.0,20.0,36.0
113180.0,2024/7/27,週六,壬,辰,T5,1.0,11.0,15.0,18.0,37.0
113181.0,2024/7/29,週一,甲,午,T7,1.0,12.0,14.0,24.0,30.0
113182.0,2024/7/30,週二,乙,未,T8,2.0,4.0,16.0,29.0,38.0
113183.0,2024/7/31,週三,丙,申,T9,12.0,18.0,36.0,37.0,38.0
113184.0,2024/8/1,週四,丁,酉,T10,12.0,24.0,27.0,30.0,35.0
113185.0,2024/8/2,週五,戊,戌,T11,1.0,19.0,22.0,24.0,38.0
113186.0,2024/8/3,週六,己,亥,T12,11.0,12.0,26.0,27.0,32.0
113187.0,2024/8/5,週一,辛,丑,T14,6.0,7.0,11.0,17.0,36.0
113188.0,2024/8/6,週二,壬,寅,T15,1.0,6.0,12.0,29.0,37.0
113189.0,2024/8/7,週三,癸,卯,S0,4.0,5.0,16.0,19.0,30.0
113190.0,2024/8/8,週四,甲,辰,S1,2.0,9.0,13.0,19.0,28.0
113191.0,2024/8/9,週五,乙,巳,S2,2.0,7.0,8.0,10.0,12.0
113192.0,2024/8/10,週六,丙,午,S3,1.0,21.0,28.0,38.0,39.0
113193.0,2024/8/12,週一,戊,申,S5,8.0,12.0,24.0,28.0,34.0
113194.0,2024/8/13,週二,己,酉,S6,9.0,15.0,20.0,28.0,32.0
113195.0,2024/8/14,週三,庚,戌,S7,6.0,9.0,24.0,30.0,34.0
113196.0,2024/8/15,週四,辛,亥,S8,7.0,14.0,20.0,27.0,39.0
113197.0,2024/8/16,週五,壬,子,S9,9.0,17.0,18.0,32.0,35.0
113198.0,2024/8/17,週六,癸,丑,S10,6.0,14.0,32.0,33.0,36.0
113199.0,2024/8/19,週一,乙,卯,S12,2.0,9.0,12.0,16.0,36.0
113200.0,2024/8/20,週二,丙,辰,S13,7.0,28.0,30.0,34.0,39.0
113201.0,2024/8/21,週三,丁,巳,S14,1.0,2.0,12.0,13.0,22.0
113202.0,2024/8/22,週四,戊,午,S15,2.0,8.0,16.0,34.0,37.0
113203.0,2024/8/23,週五,己,未,T1,9.0,11.0,30.0,34.0,39.0
113204.0,2024/8/24,週六,庚,申,T2,25.0,26.0,28.0,29.0,37.0
113205.0,2024/8/26,週一,壬,戌,T4,5.0,9.0,11.0,23.0,33.0
113206.0,2024/8/27,週二,癸,亥,T5,5.0,13.0,21.0,34.0,35.0
113207.0,2024/8/28,週三,甲,子,T6,6.0,16.0,34.0,35.0,36.0
113208.0,2024/8/29,週四,乙,丑,T7,4.0,21.0,26.0,29.0,36.0
113209.0,2024/8/30,週五,丙,寅,T8,3.0,5.0,14.0,22.0,36.0
113210.0,2024/8/31,週六,丁,卯,T9,9.0,15.0,21.0,36.0,37.0
113211.0,2024/9/2,週一,己,巳,T11,16.0,20.0,24.0,31.0,37.0
113212.0,2024/9/3,週二,庚,午,T12,11.0,14.0,19.0,23.0,24.0
113213.0,2024/9/4,週三,辛,未,T13,9.0,26.0,27.0,31.0,35.0
113214.0,2024/9/5,週四,壬,申,T14,10.0,13.0,27.0,32.0,37.0
113215.0,2024/9/6,週五,癸,酉,T15,14.0,27.0,31.0,36.0,39.0
113216.0,2024/9/7,週六,甲,戌,S0,5.0,9.0,28.0,36.0,38.0
113217.0,2024/9/9,週一,丙,子,S2,5.0,16.0,17.0,36.0,37.0
113218.0,2024/9/10,週二,丁,丑,S3,6.0,34.0,35.0,36.0,39.0
113219.0,2024/9/11,週三,戊,寅,S4,5.0,8.0,14.0,20.0,26.0
113220.0,2024/9/12,週四,己,卯,S5,3.0,8.0,13.0,27.0,33.0
113221.0,2024/9/13,週五,庚,辰,S6,6.0,8.0,25.0,37.0,39.0
113222.0,2024/9/14,週六,辛,巳,S7,3.0,29.0,34.0,35.0,37.0
113223.0,2024/9/16,週一,癸,未,S9,12.0,15.0,18.0,19.0,26.0
113224.0,2024/9/17,週二,甲,申,S10,7.0,9.0,31.0,38.0,39.0
113225.0,2024/9/18,週三,乙,酉,S11,2.0,9.0,16.0,18.0,23.0
113226.0,2024/9/19,週四,丙,戌,S12,16.0,19.0,22.0,26.0,37.0
113227.0,2024/9/20,週五,丁,亥,S13,4.0,7.0,30.0,32.0,38.0
113228.0,2024/9/21,週六,戊,子,S14,9.0,22.0,25.0,35.0,39.0
113229.0,2024/9/23,週一,庚,寅,T1,4.0,12.0,14.0,17.0,35.0
113230.0,2024/9/24,週二,辛,卯,T2,4.0,10.0,19.0,30.0,31.0
113231.0,2024/9/25,週三,壬,辰,T3,2.0,5.0,10.0,12.0,37.0
113232.0,2024/9/26,週四,癸,巳,T4,4.0,6.0,14.0,16.0,20.0
113233.0,2024/9/27,週五,甲,午,T5,3.0,27.0,34.0,37.0,39.0
113234.0,2024/9/28,週六,乙,未,T6,10.0,20.0,24.0,35.0,39.0
113235.0,2024/9/30,週一,丁,酉,T8,7.0,10.0,24.0,27.0,31.0
113236.0,2024/10/1,週二,戊,戌,T9,20.0,23.0,30.0,31.0,35.0
113237.0,2024/10/2,週三,己,亥,T10,7.0,8.0,13.0,22.0,34.0
113238.0,2024/10/3,週四,庚,子,T11,1.0,6.0,15.0,19.0,39.0
113239.0,2024/10/4,週五,辛,丑,T12,5.0,11.0,27.0,38.0,39.0
113240.0,2024/10/5,週六,壬,寅,T13,2.0,5.0,8.0,14.0,32.0
113241.0,2024/10/7,週一,甲,辰,T15,2.0,10.0,17.0,21.0,39.0
113242.0,2024/10/8,週二,乙,巳,S0,1.0,11.0,13.0,25.0,37.0
113243.0,2024/10/9,週三,丙,午,S1,12.0,17.0,25.0,31.0,34.0
113244.0,2024/10/10,週四,丁,未,S2,3.0,25.0,29.0,35.0,38.0
113245.0,2024/10/11,週五,戊,申,S3,14.0,15.0,16.0,24.0,29.0
113246.0,2024/10/12,週六,己,酉,S4,14.0,21.0,22.0,23.0,35.0
113247.0,2024/10/14,週一,辛,亥,T6,4.0,14.0,19.0,25.0,32.0
113248.0,2024/10/15,週二,壬,子,T7,2.0,19.0,27.0,33.0,35.0
113249.0,2024/10/16,週三,癸,丑,T8,15.0,20.0,27.0,30.0,31.0
113250.0,2024/10/17,週四,甲,寅,T9,1.0,18.0,21.0,36.0,37.0
113251.0,2024/10/18,週五,乙,卯,T10,4.0,11.0,26.0,34.0,38.0
113252.0,2024/10/19,週六,丙,辰,T11,11.0,15.0,24.0,36.0,37.0
113253.0,2024/10/21,週一,戊,午,T13,1.0,9.0,17.0,31.0,35.0
113254.0,2024/10/22,週二,己,未,T14,7.0,16.0,25.0,32.0,34.0
113255.0,2024/10/23,週三,庚,申,T0,10.0,18.0,19.0,26.0,37.0
113256.0,2024/10/24,週四,辛,酉,T1,1.0,4.0,8.0,20.0,22.0
113257.0,2024/10/25,週五,壬,戌,T2,6.0,8.0,15.0,28.0,39.0
113258.0,2024/10/26,週六,癸,亥,T3,13.0,15.0,18.0,26.0,28.0
113259.0,2024/10/28,週一,乙,丑,T5,1.0,6.0,13.0,22.0,39.0
113260.0,2024/10/29,週二,丙,寅,T6,9.0,12.0,25.0,29.0,35.0
113261.0,2024/10/30,週三,丁,卯,T7,10.0,11.0,17.0,24.0,33.0
113262.0,2024/10/31,週四,戊,辰,T8,8.0,13.0,25.0,36.0,38.0
113263.0,2024/11/1,週五,己,巳,T9,4.0,8.0,11.0,19.0,31.0
113264.0,2024/11/2,週六,庚,午,T10,6.0,7.0,16.0,37.0,38.0
113265.0,2024/11/4,週一,壬,申,T12,3.0,7.0,10.0,26.0,35.0
113266.0,2024/11/5,週二,癸,酉,T13,1.0,8.0,18.0,27.0,30.0
113267.0,2024/11/6,週三,甲,戌,T14,6.0,11.0,14.0,18.0,22.0
113268.0,2024/11/7,週四,乙,亥,S0,6.0,10.0,20.0,25.0,32.0
113269.0,2024/11/8,週五,丙,子,S1,1.0,9.0,13.0,31.0,32.0
113270.0,2024/11/9,週六,丁,丑,S2,2.0,3.0,10.0,21.0,36.0
113271.0,2024/11/11,週一,己,卯,S4,7.0,14.0,20.0,24.0,26.0
113272.0,2024/11/12,週二,庚,辰,S5,5.0,8.0,17.0,24.0,28.0
113273.0,2024/11/13,週三,辛,巳,S6,3.0,11.0,18.0,21.0,35.0
113274.0,2024/11/14,週四,壬,午,S7,5.0,11.0,17.0,25.0,30.0
113275.0,2024/11/15,週五,癸,未,S8,2.0,18.0,27.0,29.0,39.0
113276.0,2024/11/16,週六,甲,申,S9,4.0,24.0,29.0,33.0,37.0
113277.0,2024/11/18,週一,丙,戌,S11,3.0,5.0,23.0,26.0,27.0
113278.0,2024/11/19,週二,丁,亥,S12,10.0,14.0,21.0,32.0,33.0
113279.0,2024/11/20,週三,戊,子,S13,13.0,20.0,30.0,31.0,33.0
113280.0,2024/11/21,週四,己,丑,S14,4.0,12.0,13.0,23.0,25.0
113281.0,2024/11/22,週五,庚,寅,T0,3.0,7.0,8.0,17.0,30.0
113282.0,2024/11/23,週六,辛,卯,T1,3.0,13.0,28.0,29.0,38.0
113283.0,2024/11/25,週一,癸,巳,T3,3.0,6.0,19.0,20.0,38.0
113284.0,2024/11/26,週二,甲,午,T4,1.0,5.0,11.0,27.0,29.0
113285.0,2024/11/27,週三,乙,未,T5,7.0,13.0,14.0,21.0,35.0
113286.0,2024/11/28,週四,丙,申,T6,5.0,9.0,20.0,29.0,34.0
113287.0,2024/11/29,週五,丁,酉,T7,3.0,11.0,18.0,25.0,35.0
113288.0,2024/11/30,週六,戊,戌,T8,4.0,11.0,16.0,17.0,24.0
113289.0,2024/12/2,週一,庚,子,T10,5.0,13.0,23.0,29.0,38.0
113290.0,2024/12/3,週二,辛,丑,T11,7.0,12.0,15.0,16.0,18.0
113291.0,2024/12/4,週三,壬,寅,T12,12.0,27.0,33.0,35.0,38.0
113292.0,2024/12/5,週四,癸,卯,T13,5.0,19.0,23.0,28.0,39.0
113293.0,2024/12/6,週五,甲,辰,T14,2.0,15.0,20.0,33.0,38.0
113294.0,2024/12/7,週六,乙,巳,S1,6.0,24.0,31.0,32.0,33.0
113295.0,2024/12/9,週一,丁,未,S3,8.0,9.0,20.0,28.0,32.0
113296.0,2024/12/10,週二,戊,申,S4,7.0,12.0,13.0,21.0,24.0
113297.0,2024/12/11,週三,己,酉,S5,4.0,22.0,32.0,34.0,37.0
113298.0,2024/12/12,週四,庚,戌,S6,2.0,11.0,16.0,23.0,29.0
113299.0,2024/12/13,週五,辛,亥,S7,2.0,9.0,20.0,34.0,38.0
113300.0,2024/12/14,週六,壬,子,S8,3.0,7.0,8.0,12.0,35.0
113301.0,2024/12/16,週一,甲,寅,S10,5.0,11.0,21.0,23.0,26.0
113302.0,2024/12/17,週二,乙,卯,S11,3.0,5.0,7.0,16.0,31.0
113303.0,2024/12/18,週三,丙,辰,S12,3.0,24.0,27.0,33.0,37.0
113304.0,2024/12/19,週四,丁,巳,S13,7.0,8.0,11.0,27.0,33.0
113305.0,2024/12/20,週五,戊,午,S14,3.0,9.0,16.0,19.0,26.0
113306.0,2024/12/21,週六,己,未,T0,12.0,13.0,14.0,18.0,32.0
113307.0,2024/12/23,週一,辛,酉,T2,2.0,6.0,13.0,18.0,22.0
113308.0,2024/12/24,週二,壬,戌,T3,1.0,14.0,15.0,28.0,39.0
113309.0,2024/12/25,週三,癸,亥,T4,6.0,18.0,21.0,29.0,38.0
113310.0,2024/12/26,週四,甲,子,T5,5.0,7.0,12.0,20.0,38.0
113311.0,2024/12/27,週五,乙,丑,T6,7.0,15.0,19.0,20.0,38.0
113312.0,2024/12/28,週六,丙,寅,T7,17.0,18.0,24.0,26.0,30.0
113313.0,2024/12/30,週一,戊,辰,T9,3.0,20.0,23.0,27.0,31.0
113314.0,2024/12/31,週二,己,巳,T10,11.0,15.0,32.0,33.0,34.0
114001.0,2025/1/1,週三,庚,午,T11,2.0,7.0,8.0,10.0,14.0
114002.0,2025/1/2,週四,辛,未,T12,12.0,26.0,30.0,32.0,33.0
114003.0,2025/1/3,週五,壬,申,T13,5.0,6.0,8.0,11.0,14.0
114004.0,2025/1/4,週六,癸,酉,T14,8.0,9.0,12.0,21.0,23.0
114005.0,2025/1/6,週一,乙,亥,S1,7.0,21.0,22.0,27.0,35.0
114006.0,2025/1/7,週二,丙,子,S2,13.0,23.0,27.0,31.0,37.0
114007.0,2025/1/8,週三,丁,丑,S3,12.0,18.0,20.0,24.0,31.0
114008.0,2025/1/9,週四,戊,寅,S4,2.0,8.0,19.0,21.0,29.0
114009.0,2025/1/10,週五,己,卯,S5,9.0,11.0,15.0,18.0,20.0
114010.0,2025/1/11,週六,庚,辰,S6,5.0,12.0,13.0,19.0,34.0
114011.0,2025/1/13,週一,壬,午,S8,4.0,12.0,28.0,35.0,38.0
114012.0,2025/1/14,週二,癸,未,S9,10.0,22.0,31.0,35.0,36.0
114013.0,2025/1/15,週三,甲,申,S10,3.0,21.0,22.0,26.0,39.0
114014.0,2025/1/16,週四,乙,酉,S11,9.0,13.0,23.0,29.0,34.0
114015.0,2025/1/17,週五,丙,戌,S12,4.0,7.0,8.0,24.0,26.0
114016.0,2025/1/18,週六,丁,亥,S13,7.0,12.0,18.0,35.0,39.0
114017.0,2025/1/20,週一,己,丑,T0,3.0,12.0,19.0,32.0,34.0
114018.0,2025/1/21,週二,庚,寅,T1,1.0,14.0,18.0,19.0,22.0
114019.0,2025/1/22,週三,辛,卯,T2,6.0,19.0,23.0,26.0,30.0
114020.0,2025/1/23,週四,壬,辰,T3,4.0,7.0,17.0,22.0,35.0
114021.0,2025/1/24,週五,癸,巳,T4,5.0,9.0,12.0,14.0,31.0
114022.0,2025/1/25,週六,甲,午,T5,1.0,7.0,32.0,36.0,37.0
114023.0,2025/1/26,週日,乙,未,T6,7.0,8.0,9.0,17.0,20.0
114024.0,2025/1/27,週一,丙,申,T7,1.0,6.0,16.0,26.0,31.0
114025.0,2025/1/28,週二,丁,酉,T8,13.0,22.0,23.0,24.0,35.0
114026.0,2025/1/29,週三,戊,戌,T9,4.0,11.0,25.0,31.0,32.0
114027.0,2025/1/30,週四,己,亥,T10,9.0,11.0,14.0,18.0,27.0
114028.0,2025/1/31,週五,庚,子,T11,1.0,5.0,9.0,14.0,26.0
114029.0,2025/2/1,週六,辛,丑,T12,1.0,10.0,23.0,32.0,37.0
